anti_pct,rep,n_normal,n_anti,role,robot_id,tick,x,y,metric_c,metric_f
0,2,30,0,N,nb0,5,-0.898,1.384,0,0
0,2,30,0,N,nb1,5,-0.186,-0.811,0,0
0,2,30,0,N,nb2,5,-1.188,0.397,1,1
0,2,30,0,N,nb3,5,-1.624,0.094,0,0
0,2,30,0,N,nb4,5,-0.826,0.381,1,1
0,2,30,0,N,nb5,5,-1.289,-1.855,0,0
0,2,30,0,N,nb6,5,-0.796,-1.794,0,0
0,2,30,0,N,nb7,5,1.198,-1.212,1,1
0,2,30,0,N,nb8,5,0.033,0.208,0,0
0,2,30,0,N,nb9,5,-0.364,0.146,0,0
0,2,30,0,N,nb10,5,-0.121,0.949,0,0
0,2,30,0,N,nb11,5,0.549,-1.796,0,0
0,2,30,0,N,nb12,5,-0.057,-1.371,0,0
0,2,30,0,N,nb13,5,1.217,-0.456,0,0
0,2,30,0,N,nb14,5,1.094,1.616,0,0
0,2,30,0,N,nb15,5,-1.018,-1.331,1,1
0,2,30,0,N,nb16,5,1.471,-0.92,0,0
0,2,30,0,N,nb17,5,0.613,-1.266,0,0
0,2,30,0,N,nb18,5,-0.989,0.245,2,1
0,2,30,0,N,nb19,5,-0.662,-0.019,0,0
0,2,30,0,N,nb20,5,-0.886,1.638,0,0
0,2,30,0,N,nb21,5,0.752,-0.955,0,0
0,2,30,0,N,nb22,5,1.033,-1.084,1,1
0,2,30,0,N,nb23,5,-1.621,0.571,0,0
0,2,30,0,N,nb24,5,0.457,-0.039,0,0
0,2,30,0,N,nb25,5,-1.063,-1.125,1,1
0,2,30,0,N,nb26,5,-0.592,0.868,0,0
0,2,30,0,N,nb27,5,-0.128,-1.624,0,0
0,2,30,0,N,nb28,5,-0.123,1.618,0,0
0,2,30,0,N,nb29,5,1.76,1.508,0,0
0,2,30,0,N,nb0,10,-0.876,1.382,1,1
0,2,30,0,N,nb1,10,-0.249,-0.733,0,0
0,2,30,0,N,nb2,10,-1.188,0.397,1,1
0,2,30,0,N,nb3,10,-1.526,0.115,0,0
0,2,30,0,N,nb4,10,-0.826,0.381,1,1
0,2,30,0,N,nb5,10,-1.247,-1.866,0,0
0,2,30,0,N,nb6,10,-0.744,-1.864,0,0
0,2,30,0,N,nb7,10,1.198,-1.212,1,1
0,2,30,0,N,nb8,10,0.07,0.115,0,0
0,2,30,0,N,nb9,10,-0.46,0.117,0,0
0,2,30,0,N,nb10,10,-0.213,0.988,0,0
0,2,30,0,N,nb11,10,0.641,-1.782,0,0
0,2,30,0,N,nb12,10,-0.11,-1.42,1,1
0,2,30,0,N,nb13,10,1.316,-0.465,0,0
0,2,30,0,N,nb14,10,1.186,1.577,0,0
0,2,30,0,N,nb15,10,-1.018,-1.331,1,1
0,2,30,0,N,nb16,10,1.567,-0.947,0,0
0,2,30,0,N,nb17,10,0.651,-1.22,1,1
0,2,30,0,N,nb18,10,-0.989,0.245,2,1
0,2,30,0,N,nb19,10,-0.742,0.041,0,0
0,2,30,0,N,nb20,10,-0.877,1.619,1,1
0,2,30,0,N,nb21,10,0.708,-0.995,1,1
0,2,30,0,N,nb22,10,1.033,-1.084,1,1
0,2,30,0,N,nb23,10,-1.627,0.67,0,0
0,2,30,0,N,nb24,10,0.387,-0.111,0,0
0,2,30,0,N,nb25,10,-1.063,-1.125,1,1
0,2,30,0,N,nb26,10,-0.551,0.96,0,0
0,2,30,0,N,nb27,10,-0.202,-1.652,1,1
0,2,30,0,N,nb28,10,-0.025,1.636,0,0
