anti_pct,rep,n_normal,n_anti,role,robot_id,tick,x,y,metric_c,metric_f
0,4,30,0,N,nb0,5,-0.865,-1.703,0,0
0,4,30,0,N,nb1,5,-0.174,1.324,0,0
0,4,30,0,N,nb2,5,1.412,0.085,1,1
0,4,30,0,N,nb3,5,-1.165,-0.469,0,0
0,4,30,0,N,nb4,5,-0.686,-1.11,2,1
0,4,30,0,N,nb5,5,-1.289,0.619,0,0
0,4,30,0,N,nb6,5,0.285,-0.515,1,1
0,4,30,0,N,nb7,5,0.541,1.21,0,0
0,4,30,0,N,nb8,5,0.235,-0.699,1,1
0,4,30,0,N,nb9,5,0.148,-0.984,1,1
0,4,30,0,N,nb10,5,0.032,-1.164,1,1
0,4,30,0,N,nb11,5,1.088,-0.743,0,0
0,4,30,0,N,nb12,5,0.808,0.813,0,0
0,4,30,0,N,nb13,5,0.733,-1.143,0,0
0,4,30,0,N,nb14,5,-0.6,-0.886,2,1
0,4,30,0,N,nb15,5,1.641,0.057,1,1
0,4,30,0,N,nb16,5,1.839,1.323,0,0
0,4,30,0,N,nb17,5,-0.835,-0.949,2,1
0,4,30,0,N,nb18,5,-0.606,1.576,0,0
0,4,30,0,N,nb19,5,1.127,1.371,0,0
0,4,30,0,N,nb20,5,-0.359,-1.703,0,0
0,4,30,0,N,nb21,5,1.504,0.522,0,0
0,4,30,0,N,nb22,5,0.148,1.22,0,0
0,4,30,0,N,nb23,5,0.082,1.786,0,0
0,4,30,0,N,nb24,5,-0.177,-0.002,0,0
0,4,30,0,N,nb25,5,-1.068,1.202,0,0
0,4,30,0,N,nb26,5,0.042,0.486,0,0
0,4,30,0,N,nb27,5,-1.628,-1.622,0,0
0,4,30,0,N,nb28,5,-1.402,-0.596,0,0
0,4,30,0,N,nb29,5,-0.894,0.849,0,0
0,4,30,0,N,nb0,10,-0.873,-1.8,0,0
0,4,30,0,N,nb1,10,-0.126,1.412,0,0
0,4,30,0,N,nb2,10,1.415,0.086,1,1
0,4,30,0,N,nb3,10,-1.185,-0.464,1,1
0,4,30,0,N,nb4,10,-0.686,-1.11,2,1
0,4,30,0,N,nb5,10,-1.196,0.582,0,0
0,4,30,0,N,nb6,10,0.285,-0.515,1,1
0,4,30,0,N,nb7,10,0.617,1.274,0,0
0,4,30,0,N,nb8,10,0.235,-0.699,1,1
0,4,30,0,N,nb9,10,0.148,-0.984,1,1
0,4,30,0,N,nb10,10,0.032,-1.164,1,1
0,4,30,0,N,nb11,10,1.108,-0.841,0,0
0,4,30,0,N,nb12,10,0.788,0.911,0,0
0,4,30,0,N,nb13,10,0.782,-1.056,0,0
0,4,30,0,N,nb14,10,-0.6,-0.886,2,1
0,4,30,0,N,nb15,10,1.638,0.057,1,1
0,4,30,0,N,nb16,10,1.865,1.299,0,0
0,4,30,0,N,nb17,10,-0.835,-0.949,2,1
0,4,30,0,N,nb18,10,-0.689,1.52,0,0
0,4,30,0,N,nb19,10,1.076,1.284,0,0
0,4,30,0,N,nb20,10,-0.288,-1.632,0,0
0,4,30,0,N,nb21,10,1.429,0.455,0,0
0,4,30,0,N,nb22,10,0.234,1.272,0,0
