tick,robot_id,neighbor_count,stopped,swarm_size
20,fb20,1,1,50
20,fb21,1,1,50
20,fb22,0,0,50
20,fb23,0,0,50
20,fb24,1,1,50
20,fb25,1,1,50
20,fb26,2,1,50
20,fb27,1,1,50
20,fb28,0,0,50
20,fb29,1,1,50
20,fb30,0,0,50
20,fb31,3,1,50
20,fb32,0,0,50
20,fb33,1,1,50
20,fb34,0,0,50
20,fb35,0,0,50
20,fb36,1,1,50
20,fb37,0,0,50
20,fb38,1,1,50
20,fb39,1,1,50
20,fb40,0,0,50
20,fb41,1,1,50
20,fb42,0,0,50
20,fb43,1,1,50
20,fb44,0,0,50
20,fb45,1,1,50
20,fb46,0,0,50
20,fb47,1,1,50
20,fb48,0,0,50
20,fb49,1,1,50
25,fb0,1,1,50
25,fb1,1,1,50
25,fb2,1,1,50
25,fb3,0,0,50
25,fb4,0,0,50
25,fb5,1,1,50
25,fb6,2,1,50
25,fb7,1,1,50
25,fb8,1,1,50
25,fb9,2,1,50
25,fb10,0,0,50
25,fb11,1,1,50
25,fb12,0,0,50
25,fb13,1,1,50
25,fb14,2,1,50
25,fb15,1,1,50
25,fb16,0,0,50
25,fb17,2,1,50
25,fb18,1,1,50
25,fb19,0,0,50
25,fb20,1,1,50
25,fb21,1,1,50
25,fb22,0,0,50
25,fb23,0,0,50
25,fb24,1,1,50
25,fb25,1,1,50
25,fb26,2,1,50
25,fb27,1,1,50
25,fb28,0,0,50
25,fb29,1,1,50
25,fb30,0,0,50
25,fb31,3,1,50
25,fb32,0,0,50
25,fb33,1,1,50
25,fb34,0,0,50
25,fb35,0,0,50
25,fb36,1,1,50
25,fb37,0,0,50
25,fb38,1,1,50
25,fb39,1,1,50
25,fb40,0,0,50
25,fb41,1,1,50
25,fb42,0,0,50
25,fb43,1,1,50
25,fb44,0,0,50
25,fb45,1,1,50
25,fb46,0,0,50
25,fb47,1,1,50
25,fb48,0,0,50
25,fb49,1,1,50
30,fb0,1,1,50
30,fb1,1,1,50
30,fb2,1,1,50
30,fb3,0,0,50
30,fb4,0,0,50
30,fb5,1,1,50
30,fb6,2,1,50
30,fb7,1,1,50
30,fb8,1,1,50
30,fb9,2,1,50
30,fb10,0,0,50
30,fb11,1,1,50
30,fb12,0,0,50
30,fb13,1,1,50
30,fb14,2,1,50
30,fb15,1,1,50
30,fb16,0,0,50
30,fb17,2,1,50
30,fb18,1,1,50
30,fb19,0,0,50
30,fb20,1,1,50
30,fb21,1,1,50
30,fb22,0,0,50
30,fb23,0,0,50
30,fb24,1,1,50
30,fb25,1,1,50
30,fb26,2,1,50
30,fb27,1,1,50
30,fb28,0,0,50
30,fb29,1,1,50
30,fb30,0,0,50
30,fb31,3,1,50
30,fb32,0,0,50
30,fb33,1,1,50
30,fb34,0,0,50
30,fb35,0,0,50
30,fb36,1,1,50
30,fb37,0,0,50
30,fb38,1,1,50
30,fb39,1,1,50
30,fb40,0,0,50
30,fb41,1,1,50
30,fb42,0,0,50
30,fb43,1,1,50
30,fb44,0,0,50
30,fb45,1,1,50
30,fb46,0,0,50
30,fb47,1,1,50
30,fb48,0,0,50
30,fb49,1,1,50
35,fb0,1,1,50
35,fb1,1,1,50
35,fb2,1,1,50
35,fb3,0,0,50
35,fb4,1,1,50
35,fb5,1,1,50
35,fb6,2,1,50
35,fb7,1,1,50
35,fb8,1,1,50
35,fb9,2,1,50
35,fb10,0,0,50
35,fb11,1,1,50
35,fb12,0,0,50
35,fb13,1,1,50
35,fb14,2,1,50
35,fb15,1,1,50
35,fb16,0,0,50
35,fb17,2,1,50
35,fb18,1,1,50
35,fb19,0,0,50
35,fb20,1,1,50
35,fb21,1,1,50
35,fb22,0,0,50
35,fb23,0,0,50
35,fb24,1,1,50
35,fb25,1,1,50
35,fb26,2,1,50
35,fb27,1,1,50
35,fb28,0,0,50
35,fb29,1,1,50
35,fb30,0,0,50
35,fb31,3,1,50
35,fb32,0,0,50
35,fb33,1,1,50
35,fb34,0,0,50
35,fb35,0,0,50
35,fb36,1,1,50
35,fb37,1,1,50
35,fb38,1,1,50
35,fb39,1,1,50
35,fb40,0,0,50
35,fb41,1,1,50
35,fb42,0,0,50
35,fb43,1,1,50
35,fb44,0,0,50
35,fb45,1,1,50
35,fb46,0,0,50
35,fb47,1,1,50
35,fb48,0,0,50
35,fb49,1,1,50
40,fb0,1,1,50
40,fb1,1,1,50
40,fb2,1,1,50
40,fb3,0,0,50
40,fb4,1,1,50
40,fb5,1,1,50
40,fb6,2,1,50
40,fb7,1,1,50
40,fb8,1,1,50
40,fb9,2,1,50
40,fb10,0,0,50
40,fb11,1,1,50
40,fb12,0,0,50
40,fb13,1,1,50
40,fb14,2,1,50
40,fb15,1,1,50
40,fb16,0,0,50
40,fb17,2,1,50
40,fb18,1,1,50
40,fb19,0,0,50
40,fb20,1,0,50
40,fb21,1,1,50
40,fb22,0,0,50
40,fb23,0,0,50
40,fb24,1,1,50
40,fb25,2,1,50
40,fb26,2,1,50
40,fb27,1,1,50
40,fb28,0,0,50
40,fb29,1,1,50
40,fb30,1,1,50
40,fb31,3,1,50
40,fb32,0,0,50
40,fb33,1,1,50
40,fb34,1,1,50
40,fb35,0,0,50
40,fb36,1,1,50
40,fb37,1,1,50
40,fb38,1,1,50
40,fb39,1,1,50
40,fb40,0,0,50
40,fb41,1,1,50
40,fb42,0,0,50
40,fb43,1,1,50
40,fb44,1,1,50
40,fb45,1,1,50
40,fb46,0,0,50
40,fb47,1,0,50
40,fb48,0,0,50
40,fb49,1,1,50
45,fb0,1,1,50
45,fb1,1,1,50
45,fb2,1,1,50
45,fb3,0,0,50
45,fb4,1,1,50
45,fb5,1,1,50
45,fb6,2,1,50
45,fb7,1,1,50
45,fb8,1,1,50
45,fb9,2,1,50
45,fb10,0,0,50
45,fb11,1,1,50
45,fb12,0,0,50
45,fb13,1,1,50
45,fb14,2,1,50
45,fb15,1,1,50
45,fb16,0,0,50
45,fb17,2,1,50
45,fb18,1,1,50
45,fb19,0,0,50
45,fb20,1,1,50
45,fb21,1,1,50
45,fb22,0,0,50
45,fb23,0,0,50
45,fb24,1,1,50
45,fb25,2,1,50
45,fb26,2,1,50
45,fb27,1,1,50
45,fb28,0,0,50
45,fb29,1,1,50
45,fb30,1,1,50
45,fb31,3,1,50
45,fb32,0,0,50
45,fb33,1,1,50
45,fb34,1,1,50
45,fb35,0,0,50
45,fb36,1,1,50
45,fb37,1,1,50
45,fb38,1,1,50
45,fb39,1,1,50
45,fb40,0,0,50
45,fb41,1,1,50
45,fb42,0,0,50
45,fb43,1,1,50
45,fb44,1,1,50
45,fb45,1,1,50
45,fb46,0,0,50
45,fb47,1,1,50
45,fb48,0,0,50
45,fb49,1,1,50
50,fb0,1,1,50
50,fb1,1,1,50
50,fb2,1,1,50
50,fb3,0,0,50
50,fb4,1,1,50
50,fb5,1,1,50
50,fb6,2,1,50
50,fb7,1,1,50
50,fb8,1,1,50
50,fb9,2,1,50
50,fb10,0,0,50
50,fb11,1,1,50
50,fb12,0,0,50
50,fb13,1,1,50
50,fb14,2,1,50
50,fb15,1,1,50
50,fb16,0,0,50
50,fb17,2,1,50
50,fb18,1,1,50
50,fb19,0,0,50
50,fb20,1,1,50
50,fb21,1,1,50
50,fb22,0,0,50
50,fb23,1,1,50
50,fb24,2,1,50
50,fb25,2,1,50
50,fb26,2,1,50
50,fb27,1,1,50
50,fb28,0,0,50
50,fb29,1,1,50
50,fb30,1,1,50
50,fb31,3,1,50
50,fb32,0,0,50
50,fb33,1,1,50
50,fb34,1,1,50
50,fb35,0,0,50
50,fb36,1,1,50
50,fb37,1,1,50
50,fb38,1,1,50
50,fb39,1,1,50
50,fb40,0,0,50
50,fb41,1,1,50
50,fb42,0,0,50
50,fb43,1,1,50
50,fb44,1,1,50
50,fb45,1,1,50
50,fb46,0,0,50
50,fb47,1,1,50
50,fb48,0,0,50
50,fb49,1,1,50
55,fb0,1,1,50
55,fb1,1,1,50
55,fb2,1,1,50
55,fb3,0,0,50
55,fb4,1,1,50
55,fb5,1,1,50
55,fb6,2,1,50
55,fb7,1,1,50
55,fb8,1,1,50
55,fb9,2,1,50
55,fb10,0,0,50
55,fb11,1,0,50
55,fb12,0,0,50
55,fb13,2,1,50
55,fb14,2,1,50
55,fb15,2,1,50
55,fb16,0,0,50
55,fb17,2,1,50
55,fb18,1,1,50
55,fb19,1,1,50
55,fb20,1,1,50
55,fb21,1,1,50
55,fb22,0,0,50
55,fb23,1,1,50
55,fb24,2,1,50
55,fb25,2,1,50
55,fb26,2,1,50
55,fb27,1,1,50
55,fb28,0,0,50
55,fb29,1,1,50
55,fb30,1,1,50
55,fb31,3,1,50
55,fb32,1,1,50
55,fb33,1,1,50
55,fb34,1,1,50
55,fb35,0,0,50
55,fb36,1,1,50
55,fb37,1,1,50
55,fb38,1,1,50
55,fb39,1,1,50
55,fb40,0,0,50
55,fb41,1,1,50
55,fb42,0,0,50
55,fb43,1,1,50
55,fb44,1,1,50
55,fb45,1,1,50
55,fb46,0,0,50
55,fb47,1,1,50
55,fb48,0,0,50
55,fb49,1,1,50
60,fb0,1,1,50
60,fb1,1,1,50
60,fb2,1,1,50
60,fb3,0,0,50
60,fb4,1,1,50
60,fb5,1,1,50
60,fb6,2,1,50
60,fb7,1,1,50
60,fb8,1,1,50
60,fb9,3,1,50
60,fb10,0,0,50
60,fb11,1,1,50
60,fb12,0,0,50
60,fb13,2,1,50
60,fb14,2,1,50
60,fb15,2,1,50
60,fb16,0,0,50
60,fb17,2,1,50
60,fb18,1,1,50
60,fb19,1,1,50
60,fb20,1,1,50
60,fb21,1,1,50
60,fb22,0,0,50
60,fb23,1,1,50
60,fb24,2,1,50
60,fb25,2,1,50
60,fb26,3,1,50
60,fb27,1,1,50
60,fb28,0,0,50
60,fb29,1,1,50
60,fb30,2,1,50
60,fb31,3,1,50
60,fb32,1,1,50
60,fb33,1,1,50
60,fb34,1,1,50
60,fb35,0,0,50
60,fb36,1,1,50
60,fb37,1,1,50
60,fb38,1,1,50
60,fb39,1,1,50
60,fb40,1,1,50
60,fb41,1,1,50
60,fb42,2,1,50
60,fb43,1,1,50
60,fb44,1,1,50
60,fb45,1,1,50
60,fb46,0,0,50
60,fb47,1,1,50
60,fb48,0,0,50
60,fb49,1,1,50
65,fb0,1,1,50
65,fb1,1,1,50
65,fb2,1,1,50
65,fb3,0,0,50
65,fb4,1,1,50
65,fb5,1,1,50
65,fb6,2,1,50
65,fb7,1,1,50
65,fb8,1,1,50
65,fb9,3,1,50
65,fb10,0,0,50
65,fb11,1,1,50
65,fb12,0,0,50
65,fb13,2,0,50
65,fb14,2,1,50
65,fb15,2,1,50
65,fb16,0,0,50
65,fb17,2,1,50
65,fb18,1,1,50
65,fb19,1,1,50
65,fb20,1,1,50
65,fb21,1,1,50
65,fb22,0,0,50
65,fb23,1,1,50
65,fb24,2,1,50
65,fb25,2,1,50
65,fb26,3,1,50
65,fb27,1,1,50
65,fb28,0,0,50
65,fb29,1,1,50
65,fb30,2,1,50
65,fb31,3,1,50
65,fb32,1,1,50
65,fb33,1,1,50
65,fb34,1,1,50
65,fb35,0,0,50
65,fb36,1,1,50
65,fb37,1,1,50
65,fb38,1,1,50
65,fb39,1,1,50
65,fb40,1,1,50
65,fb41,1,1,50
65,fb42,2,1,50
65,fb43,1,1,50
65,fb44,1,1,50
65,fb45,1,1,50
65,fb46,0,0,50
65,fb47,1,1,50
65,fb48,0,0,50
65,fb49,1,0,50
70,fb0,1,1,50
70,fb1,1,1,50
70,fb2,1,1,50
70,fb3,1,1,50
70,fb4,1,1,50
70,fb5,1,1,50
70,fb6,2,1,50
70,fb7,1,1,50
70,fb8,1,1,50
70,fb9,3,1,50
70,fb10,0,0,50
70,fb11,1,1,50
70,fb12,0,0,50
70,fb13,2,1,50
70,fb14,2,1,50
70,fb15,2,1,50
70,fb16,1,1,50
70,fb17,2,1,50
70,fb18,1,1,50
70,fb19,1,1,50
70,fb20,1,1,50
70,fb21,1,1,50
70,fb22,0,0,50
70,fb23,1,1,50
70,fb24,2,1,50
70,fb25,2,1,50
70,fb26,3,1,50
70,fb27,1,1,50
70,fb28,0,0,50
70,fb29,1,1,50
70,fb30,2,1,50
70,fb31,3,1,50
70,fb32,1,1,50
70,fb33,1,1,50
70,fb34,1,1,50
70,fb35,0,0,50
70,fb36,1,1,50
70,fb37,1,1,50
70,fb38,1,1,50
70,fb39,1,1,50
70,fb40,1,1,50
70,fb41,1,1,50
70,fb42,2,1,50
70,fb43,1,1,50
70,fb44,1,1,50
70,fb45,1,1,50
70,fb46,0,0,50
70,fb47,1,1,50
70,fb48,0,0,50
70,fb49,1,1,50
75,fb0,1,1,50
75,fb1,1,1,50
75,fb2,1,1,50
75,fb3,1,1,50
75,fb4,1,1,50
75,fb5,1,1,50
75,fb6,2,1,50
75,fb7,1,1,50
75,fb8,1,1,50
75,fb9,3,0,50
75,fb10,0,0,50
75,fb11,1,1,50
75,fb12,0,0,50
75,fb13,2,1,50
75,fb14,2,1,50
75,fb15,2,1,50
75,fb16,1,1,50
75,fb17,2,1,50
75,fb18,1,1,50
75,fb19,1,1,50
75,fb20,1,1,50
75,fb21,1,1,50
75,fb22,0,0,50
75,fb23,1,1,50
75,fb24,2,1,50
75,fb25,2,1,50
75,fb26,3,0,50
75,fb27,1,1,50
75,fb28,0,0,50
75,fb29,1,1,50
75,fb30,2,1,50
75,fb31,3,1,50
75,fb32,1,1,50
75,fb33,1,1,50
75,fb34,1,1,50
75,fb35,0,0,50
75,fb36,1,1,50
75,fb37,1,1,50
75,fb38,1,1,50
75,fb39,1,1,50
75,fb40,1,1,50
75,fb41,1,1,50
75,fb42,2,1,50
75,fb43,1,1,50
75,fb44,1,1,50
75,fb45,1,1,50
75,fb46,0,0,50
75,fb47,1,1,50
75,fb48,0,0,50
75,fb49,1,1,50
80,fb0,1,1,50
80,fb1,1,1,50
80,fb2,1,1,50
80,fb3,1,1,50
80,fb4,1,1,50
80,fb5,1,1,50
80,fb6,2,1,50
80,fb7,1,1,50
80,fb8,1,1,50
80,fb9,3,1,50
80,fb10,0,0,50
80,fb11,1,1,50
80,fb12,0,0,50
80,fb13,2,1,50
80,fb14,2,1,50
80,fb15,2,1,50
80,fb16,1,1,50
80,fb17,2,1,50
80,fb18,1,1,50
80,fb19,1,1,50
80,fb20,1,1,50
80,fb21,1,1,50
80,fb22,0,0,50
80,fb23,1,1,50
80,fb24,2,1,50
80,fb25,2,1,50
80,fb26,3,1,50
80,fb27,1,1,50
80,fb28,0,0,50
80,fb29,1,1,50
80,fb30,2,1,50
80,fb31,3,1,50
80,fb32,1,1,50
80,fb33,1,1,50
80,fb34,1,1,50
80,fb35,0,0,50
80,fb36,1,1,50
80,fb37,1,1,50
80,fb38,1,1,50
80,fb39,1,1,50
80,fb40,1,1,50
80,fb41,1,1,50
80,fb42,2,1,50
80,fb43,1,0,50
80,fb44,1,1,50
80,fb45,1,1,50
80,fb46,0,0,50
80,fb47,1,1,50
80,fb48,0,0,50
80,fb49,1,1,50
85,fb0,1,1,50
85,fb1,1,1,50
85,fb2,1,1,50
85,fb3,1,1,50
85,fb4,1,1,50
85,fb5,1,1,50
85,fb6,2,1,50
85,fb7,1,1,50
85,fb8,1,1,50
85,fb9,3,1,50
85,fb10,0,0,50
85,fb11,1,1,50
85,fb12,0,0,50
85,fb13,2,1,50
85,fb14,2,1,50
85,fb15,2,1,50
85,fb16,1,1,50
85,fb17,2,1,50
85,fb18,1,1,50
85,fb19,1,1,50
85,fb20,1,1,50
85,fb21,1,1,50
85,fb22,0,0,50
85,fb23,1,1,50
85,fb24,2,1,50
85,fb25,2,1,50
85,fb26,3,1,50
85,fb27,1,1,50
85,fb28,0,0,50
85,fb29,1,1,50
85,fb30,2,1,50
85,fb31,3,1,50
85,fb32,1,1,50
85,fb33,1,1,50
85,fb34,1,1,50
85,fb35,0,0,50
85,fb36,1,1,50
85,fb37,1,1,50
85,fb38,1,1,50
85,fb39,1,1,50
85,fb40,1,1,50
85,fb41,1,1,50
85,fb42,2,1,50
85,fb43,1,1,50
85,fb44,1,1,50
85,fb45,1,1,50
85,fb46,0,0,50
85,fb47,1,1,50
85,fb48,0,0,50
85,fb49,1,1,50
90,fb0,1,1,50
90,fb1,1,1,50
90,fb2,1,1,50
90,fb3,1,1,50
90,fb4,1,1,50
90,fb5,1,1,50
90,fb6,2,1,50
90,fb7,1,1,50
90,fb8,1,1,50
90,fb9,3,1,50
90,fb10,0,0,50
90,fb11,1,1,50
90,fb12,0,0,50
90,fb13,2,1,50
90,fb14,2,1,50
90,fb15,2,1,50
90,fb16,1,1,50
90,fb17,2,1,50
90,fb18,1,1,50
90,fb19,1,1,50
90,fb20,1,1,50
90,fb21,1,1,50
90,fb22,0,0,50
90,fb23,1,1,50
90,fb24,2,1,50
90,fb25,2,1,50
90,fb26,3,1,50
90,fb27,1,1,50
90,fb28,0,0,50
90,fb29,1,1,50
90,fb30,2,1,50
90,fb31,3,1,50
90,fb32,1,1,50
90,fb33,1,1,50
90,fb34,1,1,50
90,fb35,0,0,50
90,fb36,1,1,50
90,fb37,1,1,50
90,fb38,1,1,50
90,fb39,1,1,50
90,fb40,1,0,50
90,fb41,1,1,50
90,fb42,2,1,50
90,fb43,1,1,50
90,fb44,1,1,50
90,fb45,1,1,50
90,fb46,0,0,50
90,fb47,1,1,50
90,fb48,0,0,50
90,fb49,1,1,50
95,fb0,1,1,50
95,fb1,1,1,50
95,fb2,1,1,50
95,fb3,1,1,50
95,fb4,1,1,50
95,fb5,1,1,50
95,fb6,2,1,50
95,fb7,1,1,50
95,fb8,1,1,50
95,fb9,3,1,50
95,fb10,0,0,50
95,fb11,1,1,50
95,fb12,0,0,50
95,fb13,2,1,50
95,fb14,2,1,50
95,fb15,2,1,50
95,fb16,1,1,50
95,fb17,2,1,50
95,fb18,1,1,50
95,fb19,1,1,50
95,fb20,1,1,50
95,fb21,1,1,50
95,fb22,0,0,50
95,fb23,1,1,50
95,fb24,2,0,50
95,fb25,2,1,50
95,fb26,3,1,50
95,fb27,1,1,50
95,fb28,0,0,50
95,fb29,1,1,50
95,fb30,2,1,50
95,fb31,3,1,50
95,fb32,1,1,50
95,fb33,1,1,50
95,fb34,1,1,50
95,fb35,0,0,50
95,fb36,1,1,50
95,fb37,1,1,50
95,fb38,1,1,50
95,fb39,1,1,50
95,fb40,1,1,50
95,fb41,1,1,50
95,fb42,2,1,50
95,fb43,1,1,50
95,fb44,1,1,50
95,fb45,1,1,50
95,fb46,0,0,50
95,fb47,1,1,50
95,fb48,0,0,50
95,fb49,1,1,50
100,fb0,1,1,50
100,fb1,1,1,50
100,fb2,1,1,50
100,fb3,1,1,50
100,fb4,1,1,50
100,fb5,1,1,50
100,fb6,2,1,50
100,fb7,1,1,50
100,fb8,1,1,50
100,fb9,3,1,50
100,fb10,0,0,50
100,fb11,1,1,50
100,fb12,0,0,50
100,fb13,2,1,50
100,fb14,2,1,50
100,fb15,2,1,50
100,fb16,1,1,50
100,fb17,2,1,50
100,fb18,1,1,50
100,fb19,1,1,50
100,fb20,1,1,50
100,fb21,1,1,50
100,fb22,0,0,50
100,fb23,1,1,50
100,fb24,2,1,50
100,fb25,2,1,50
100,fb26,3,1,50
100,fb27,1,1,50
100,fb28,0,0,50
100,fb29,1,1,50
100,fb30,2,1,50
100,fb31,3,1,50
100,fb32,1,1,50
100,fb33,1,1,50
100,fb34,1,1,50
100,fb35,0,0,50
100,fb36,1,1,50
100,fb37,1,1,50
100,fb38,1,1,50
100,fb39,1,1,50
100,fb40,1,1,50
100,fb41,1,1,50
100,fb42,2,1,50
100,fb43,1,1,50
100,fb44,1,1,50
100,fb45,1,1,50
100,fb46,0,0,50
100,fb47,1,1,50
100,fb48,0,0,50
100,fb49,1,1,50
105,fb0,1,1,50
105,fb1,1,1,50
105,fb2,1,1,50
105,fb3,1,1,50
105,fb4,1,1,50
105,fb5,1,1,50
105,fb6,2,1,50
105,fb7,1,1,50
105,fb8,1,1,50
105,fb9,3,1,50
105,fb10,0,0,50
105,fb11,1,1,50
105,fb12,0,0,50
105,fb13,2,1,50
105,fb14,2,1,50
105,fb15,2,1,50
105,fb16,1,1,50
105,fb17,2,1,50
105,fb18,1,1,50
105,fb19,1,1,50
105,fb20,1,1,50
105,fb21,1,1,50
105,fb22,0,0,50
105,fb23,1,1,50
105,fb24,2,1,50
105,fb25,2,1,50
105,fb26,3,1,50
105,fb27,1,1,50
105,fb28,0,0,50
105,fb29,1,1,50
105,fb30,2,1,50
105,fb31,3,1,50
105,fb32,1,1,50
105,fb33,1,1,50
105,fb34,1,1,50
105,fb35,0,0,50
105,fb36,1,1,50
105,fb37,1,1,50
105,fb38,1,1,50
105,fb39,1,1,50
105,fb40,1,1,50
105,fb41,1,1,50
105,fb42,2,1,50
105,fb43,1,1,50
105,fb44,1,1,50
105,fb45,1,1,50
105,fb46,0,0,50
105,fb47,1,1,50
105,fb48,0,0,50
105,fb49,1,1,50
110,fb0,1,1,50
110,fb1,1,1,50
110,fb2,1,1,50
110,fb3,1,1,50
110,fb4,1,1,50
110,fb5,1,1,50
110,fb6,2,1,50
110,fb7,1,1,50
110,fb8,1,1,50
110,fb9,3,1,50
110,fb10,0,0,50
110,fb11,1,1,50
110,fb12,1,1,50
110,fb13,2,1,50
110,fb14,2,1,50
110,fb15,2,1,50
110,fb16,1,1,50
110,fb17,2,1,50
110,fb18,1,1,50
110,fb19,1,1,50
110,fb20,1,1,50
110,fb21,1,1,50
110,fb22,0,0,50
110,fb23,1,1,50
110,fb24,2,1,50
110,fb25,2,1,50
110,fb26,3,1,50
110,fb27,1,1,50
110,fb28,0,0,50
110,fb29,2,1,50
110,fb30,2,1,50
110,fb31,3,1,50
110,fb32,1,1,50
110,fb33,1,1,50
110,fb34,1,1,50
110,fb35,0,0,50
110,fb36,1,1,50
110,fb37,1,1,50
110,fb38,1,1,50
110,fb39,1,1,50
110,fb40,1,1,50
110,fb41,1,1,50
110,fb42,2,1,50
110,fb43,1,1,50
110,fb44,1,1,50
110,fb45,1,1,50
110,fb46,0,0,50
110,fb47,1,1,50
110,fb48,0,0,50
110,fb49,1,1,50
115,fb0,1,1,50
115,fb1,1,1,50
115,fb2,1,1,50
115,fb3,1,1,50
115,fb4,1,1,50
115,fb5,1,1,50
115,fb6,2,1,50
115,fb7,1,1,50
115,fb8,1,1,50
115,fb9,3,1,50
115,fb10,0,0,50
115,fb11,1,1,50
115,fb12,1,1,50
115,fb13,2,1,50
115,fb14,2,1,50
115,fb15,2,1,50
115,fb16,1,1,50
115,fb17,2,1,50
115,fb18,1,1,50
115,fb19,1,0,50
115,fb20,1,1,50
115,fb21,1,1,50
115,fb22,0,0,50
115,fb23,1,1,50
115,fb24,2,1,50
115,fb25,2,1,50
115,fb26,3,1,50
115,fb27,1,1,50
115,fb28,0,0,50
115,fb29,2,1,50
115,fb30,2,1,50
115,fb31,3,1,50
115,fb32,1,0,50
115,fb33,1,1,50
115,fb34,1,1,50
115,fb35,0,0,50
115,fb36,1,1,50
115,fb37,1,1,50
115,fb38,1,1,50
115,fb39,1,1,50
115,fb40,1,1,50
115,fb41,1,1,50
115,fb42,2,1,50
115,fb43,1,1,50
115,fb44,1,1,50
115,fb45,1,1,50
115,fb46,0,0,50
115,fb47,1,1,50
115,fb48,0,0,50
115,fb49,1,1,50
120,fb0,1,1,50
120,fb1,1,1,50
120,fb2,1,1,50
120,fb3,1,1,50
120,fb4,1,1,50
120,fb5,1,1,50
120,fb6,2,1,50
120,fb7,1,1,50
120,fb8,1,1,50
120,fb9,3,1,50
120,fb10,0,0,50
120,fb11,1,1,50
