tick,robot_id,neighbor_count,stopped,swarm_size
95,fb15,1,1,20
95,fb16,1,1,20
95,fb17,1,1,20
95,fb18,0,0,20
95,fb19,1,1,20
100,fb0,1,1,20
100,fb1,1,1,20
100,fb2,2,1,20
100,fb3,1,1,20
100,fb4,0,0,20
100,fb5,2,1,20
100,fb6,1,1,20
100,fb7,1,1,20
100,fb8,1,1,20
100,fb9,2,1,20
100,fb10,0,0,20
100,fb11,1,1,20
100,fb12,0,0,20
100,fb13,1,1,20
100,fb14,2,1,20
100,fb15,1,1,20
100,fb16,1,1,20
100,fb17,1,1,20
100,fb18,0,0,20
100,fb19,1,1,20
105,fb0,1,1,20
105,fb1,1,1,20
105,fb2,2,1,20
105,fb3,1,1,20
105,fb4,0,0,20
105,fb5,2,1,20
105,fb6,1,1,20
105,fb7,1,1,20
105,fb8,1,1,20
105,fb9,2,1,20
105,fb10,0,0,20
105,fb11,1,1,20
105,fb12,0,0,20
105,fb13,1,1,20
105,fb14,2,1,20
105,fb15,1,1,20
105,fb16,1,1,20
105,fb17,1,1,20
105,fb18,0,0,20
105,fb19,1,1,20
110,fb0,1,1,20
110,fb1,1,1,20
110,fb2,2,1,20
110,fb3,1,1,20
110,fb4,0,0,20
110,fb5,2,1,20
110,fb6,1,1,20
110,fb7,1,1,20
110,fb8,1,1,20
110,fb9,2,1,20
110,fb10,0,0,20
110,fb11,1,1,20
110,fb12,0,0,20
110,fb13,1,1,20
110,fb14,2,1,20
110,fb15,1,1,20
110,fb16,1,1,20
110,fb17,1,1,20
110,fb18,0,0,20
110,fb19,1,1,20
115,fb0,1,1,20
115,fb1,1,1,20
115,fb2,2,1,20
115,fb3,1,1,20
115,fb4,0,0,20
115,fb5,2,1,20
115,fb6,1,1,20
115,fb7,1,1,20
115,fb8,1,1,20
115,fb9,2,1,20
115,fb10,0,0,20
115,fb11,1,1,20
115,fb12,0,0,20
115,fb13,1,1,20
115,fb14,2,1,20
115,fb15,1,1,20
115,fb16,1,1,20
115,fb17,1,1,20
115,fb18,0,0,20
115,fb19,1,1,20
120,fb0,1,1,20
120,fb1,1,1,20
120,fb2,2,1,20
120,fb3,1,1,20
120,fb4,0,0,20
120,fb5,2,1,20
120,fb6,1,1,20
120,fb7,1,1,20
120,fb8,1,1,20
120,fb9,2,1,20
120,fb10,0,0,20
120,fb11,1,1,20
120,fb12,0,0,20
120,fb13,1,1,20
120,fb14,2,1,20
120,fb15,1,0,20
120,fb16,1,1,20
120,fb17,1,1,20
120,fb18,0,0,20
120,fb19,1,0,20
125,fb0,2,1,20
125,fb1,1,1,20
125,fb2,2,1,20
125,fb3,1,1,20
125,fb4,0,0,20
125,fb5,2,1,20
125,fb6,1,0,20
125,fb7,1,0,20
125,fb8,1,1,20
125,fb9,2,1,20
125,fb10,0,0,20
125,fb11,1,1,20
125,fb12,0,0,20
125,fb13,1,1,20
125,fb14,2,1,20
125,fb15,1,1,20
125,fb16,1,1,20
125,fb17,1,1,20
125,fb18,1,1,20
125,fb19,1,1,20
130,fb0,2,1,20
130,fb1,1,1,20
130,fb2,2,1,20
130,fb3,1,0,20
130,fb4,1,1,20
130,fb5,2,1,20
130,fb6,1,1,20
130,fb7,1,1,20
130,fb8,1,1,20
130,fb9,2,1,20
130,fb10,0,0,20
130,fb11,1,1,20
130,fb12,0,0,20
130,fb13,1,1,20
130,fb14,2,1,20
130,fb15,1,1,20
130,fb16,1,0,20
130,fb17,2,1,20
130,fb18,1,1,20
130,fb19,1,1,20
135,fb0,2,1,20
135,fb1,1,1,20
135,fb2,2,1,20
135,fb3,1,1,20
135,fb4,1,1,20
135,fb5,2,1,20
135,fb6,1,1,20
135,fb7,1,1,20
135,fb8,1,1,20
135,fb9,2,1,20
135,fb10,0,0,20
135,fb11,1,1,20
135,fb12,0,0,20
135,fb13,1,1,20
135,fb14,2,1,20
135,fb15,1,1,20
135,fb16,1,1,20
135,fb17,2,1,20
135,fb18,1,1,20
135,fb19,1,1,20
140,fb0,2,0,20
140,fb1,1,1,20
140,fb2,2,1,20
140,fb3,1,1,20
140,fb4,1,1,20
140,fb5,2,1,20
140,fb6,1,1,20
140,fb7,1,1,20
140,fb8,1,1,20
140,fb9,2,1,20
140,fb10,0,0,20
140,fb11,1,1,20
140,fb12,0,0,20
140,fb13,1,1,20
140,fb14,2,1,20
140,fb15,1,1,20
140,fb16,1,1,20
140,fb17,2,1,20
140,fb18,1,1,20
140,fb19,1,1,20
145,fb0,2,1,20
145,fb1,1,1,20
145,fb2,2,1,20
145,fb3,1,1,20
145,fb4,1,1,20
145,fb5,2,1,20
145,fb6,1,1,20
145,fb7,1,1,20
145,fb8,1,1,20
145,fb9,2,1,20
145,fb10,0,0,20
145,fb11,1,1,20
145,fb12,0,0,20
145,fb13,1,1,20
145,fb14,2,1,20
145,fb15,1,1,20
145,fb16,1,1,20
145,fb17,2,1,20
145,fb18,1,1,20
145,fb19,1,1,20
150,fb0,2,1,20
150,fb1,1,1,20
150,fb2,2,1,20
150,fb3,1,1,20
150,fb4,1,1,20
150,fb5,2,1,20
150,fb6,1,1,20
150,fb7,1,1,20
150,fb8,1,1,20
150,fb9,2,1,20
150,fb10,0,0,20
150,fb11,1,1,20
150,fb12,0,0,20
150,fb13,1,1,20
150,fb14,2,1,20
150,fb15,1,1,20
150,fb16,1,1,20
150,fb17,2,1,20
150,fb18,1,1,20
150,fb19,1,1,20
155,fb0,2,1,20
155,fb1,1,0,20
155,fb2,2,0,20
155,fb3,1,1,20
155,fb4,1,1,20
155,fb5,2,1,20
155,fb6,1,1,20
155,fb7,1,1,20
155,fb8,1,1,20
155,fb9,2,1,20
155,fb10,0,0,20
155,fb11,1,1,20
155,fb12,0,0,20
155,fb13,1,1,20
155,fb14,2,0,20
155,fb15,1,1,20
155,fb16,1,1,20
155,fb17,2,0,20
155,fb18,1,0,20
155,fb19,1,1,20
160,fb0,2,1,20
160,fb1,1,1,20
160,fb2,2,1,20
160,fb3,1,1,20
160,fb4,1,1,20
160,fb5,2,1,20
160,fb6,1,1,20
160,fb7,1,1,20
160,fb8,1,1,20
160,fb9,2,1,20
160,fb10,0,0,20
160,fb11,1,1,20
160,fb12,0,0,20
160,fb13,1,1,20
160,fb14,2,1,20
160,fb15,1,1,20
160,fb16,1,1,20
160,fb17,2,1,20
160,fb18,1,1,20
160,fb19,1,1,20
165,fb0,2,1,20
165,fb1,1,1,20
165,fb2,2,1,20
165,fb3,1,1,20
165,fb4,1,1,20
165,fb5,2,1,20
165,fb6,1,1,20
165,fb7,1,1,20
165,fb8,1,1,20
165,fb9,2,1,20
165,fb10,0,0,20
165,fb11,1,1,20
165,fb12,0,0,20
165,fb13,1,1,20
165,fb14,2,1,20
165,fb15,1,1,20
165,fb16,1,1,20
165,fb17,2,1,20
165,fb18,1,1,20
165,fb19,1,1,20
170,fb0,2,1,20
170,fb1,1,1,20
170,fb2,2,1,20
170,fb3,1,1,20
170,fb4,1,1,20
170,fb5,2,1,20
170,fb6,1,1,20
170,fb7,1,1,20
170,fb8,1,1,20
170,fb9,2,1,20
170,fb10,0,0,20
170,fb11,1,1,20
170,fb12,0,0,20
170,fb13,1,1,20
170,fb14,2,1,20
170,fb15,1,1,20
170,fb16,1,1,20
170,fb17,2,1,20
170,fb18,1,1,20
170,fb19,1,1,20
175,fb0,2,1,20
175,fb1,1,1,20
175,fb2,2,1,20
175,fb3,1,1,20
175,fb4,1,1,20
175,fb5,2,1,20
175,fb6,1,1,20
175,fb7,1,1,20
175,fb8,1,1,20
175,fb9,2,1,20
175,fb10,0,0,20
175,fb11,1,1,20
175,fb12,0,0,20
175,fb13,1,1,20
175,fb14,2,1,20
175,fb15,1,1,20
175,fb16,1,1,20
175,fb17,2,1,20
175,fb18,1,1,20
175,fb19,1,1,20
180,fb0,2,1,20
180,fb1,1,1,20
180,fb2,2,1,20
180,fb3,1,1,20
180,fb4,1,1,20
180,fb5,2,1,20
180,fb6,1,1,20
180,fb7,1,1,20
180,fb8,1,1,20
180,fb9,2,1,20
180,fb10,0,0,20
180,fb11,1,0,20
180,fb12,0,0,20
180,fb13,1,1,20
180,fb14,2,1,20
180,fb15,1,1,20
180,fb16,1,1,20
180,fb17,2,1,20
180,fb18,1,1,20
180,fb19,1,1,20
185,fb0,2,1,20
185,fb1,1,1,20
185,fb2,2,1,20
185,fb3,1,1,20
185,fb4,1,1,20
185,fb5,2,1,20
185,fb6,1,1,20
185,fb7,1,1,20
185,fb8,1,1,20
185,fb9,2,1,20
185,fb10,0,0,20
185,fb11,1,1,20
185,fb12,0,0,20
185,fb13,1,1,20
185,fb14,2,1,20
185,fb15,1,1,20
185,fb16,1,1,20
185,fb17,2,1,20
185,fb18,1,1,20
185,fb19,1,1,20
190,fb0,2,1,20
190,fb1,1,1,20
190,fb2,2,1,20
190,fb3,1,1,20
190,fb4,1,1,20
190,fb5,2,1,20
190,fb6,1,1,20
190,fb7,1,1,20
190,fb8,1,1,20
190,fb9,2,1,20
190,fb10,0,0,20
190,fb11,1,1,20
190,fb12,0,0,20
190,fb13,1,1,20
190,fb14,2,1,20
190,fb15,1,1,20
190,fb16,1,1,20
190,fb17,2,1,20
190,fb18,1,1,20
190,fb19,1,1,20
195,fb0,2,1,20
195,fb1,1,1,20
195,fb2,2,1,20
195,fb3,1,1,20
195,fb4,1,1,20
195,fb5,2,1,20
195,fb6,1,1,20
195,fb7,1,1,20
195,fb8,1,1,20
195,fb9,2,1,20
195,fb10,0,0,20
195,fb11,1,1,20
195,fb12,0,0,20
195,fb13,1,1,20
195,fb14,2,1,20
195,fb15,1,1,20
195,fb16,1,1,20
195,fb17,2,1,20
195,fb18,1,1,20
195,fb19,1,1,20
200,fb0,2,1,20
200,fb1,1,1,20
200,fb2,2,1,20
200,fb3,1,1,20
200,fb4,1,1,20
200,fb5,2,1,20
200,fb6,1,1,20
200,fb7,1,1,20
200,fb8,1,1,20
200,fb9,2,1,20
200,fb10,0,0,20
200,fb11,1,1,20
200,fb12,0,0,20
200,fb13,1,1,20
200,fb14,2,1,20
200,fb15,1,1,20
200,fb16,1,1,20
200,fb17,2,1,20
200,fb18,1,1,20
200,fb19,1,1,20
205,fb0,2,1,20
205,fb1,1,1,20
205,fb2,2,1,20
205,fb3,1,1,20
205,fb4,1,1,20
205,fb5,2,1,20
205,fb6,1,1,20
205,fb7,1,1,20
205,fb8,1,0,20
205,fb9,2,0,20
205,fb10,0,0,20
205,fb11,1,1,20
205,fb12,0,0,20
205,fb13,1,1,20
205,fb14,2,1,20
205,fb15,1,1,20
205,fb16,1,1,20
205,fb17,2,1,20
205,fb18,1,1,20
205,fb19,1,1,20
210,fb0,2,1,20
210,fb1,1,1,20
210,fb2,2,1,20
210,fb3,1,1,20
210,fb4,1,1,20
210,fb5,2,1,20
210,fb6,1,1,20
210,fb7,1,1,20
210,fb8,1,1,20
210,fb9,2,1,20
210,fb10,0,0,20
210,fb11,1,1,20
210,fb12,0,0,20
210,fb13,1,1,20
210,fb14,2,1,20
210,fb15,1,1,20
210,fb16,1,1,20
210,fb17,2,1,20
210,fb18,1,1,20
210,fb19,1,1,20
215,fb0,2,1,20
215,fb1,1,1,20
215,fb2,2,1,20
215,fb3,1,1,20
215,fb4,1,1,20
215,fb5,2,1,20
215,fb6,1,1,20
215,fb7,1,1,20
215,fb8,1,1,20
215,fb9,2,1,20
215,fb10,0,0,20
215,fb11,1,1,20
215,fb12,0,0,20
215,fb13,1,1,20
215,fb14,2,1,20
215,fb15,1,1,20
215,fb16,1,1,20
215,fb17,2,1,20
215,fb18,1,1,20
215,fb19,1,1,20
220,fb0,2,1,20
220,fb1,1,1,20
220,fb2,2,1,20
220,fb3,1,1,20
220,fb4,1,1,20
220,fb5,2,1,20
220,fb6,1,1,20
220,fb7,1,1,20
220,fb8,1,1,20
220,fb9,2,1,20
220,fb10,0,0,20
220,fb11,1,1,20
220,fb12,0,0,20
220,fb13,1,1,20
220,fb14,2,1,20
220,fb15,1,1,20
220,fb16,1,1,20
220,fb17,2,1,20
220,fb18,1,1,20
220,fb19,1,1,20
225,fb0,2,1,20
225,fb1,1,1,20
225,fb2,2,1,20
225,fb3,1,1,20
225,fb4,1,1,20
225,fb5,2,1,20
225,fb6,1,1,20
225,fb7,1,1,20
225,fb8,1,1,20
225,fb9,2,1,20
225,fb10,0,0,20
225,fb11,1,1,20
225,fb12,0,0,20
225,fb13,1,0,20
225,fb14,2,1,20
225,fb15,1,1,20
225,fb16,1,1,20
225,fb17,2,1,20
225,fb18,1,1,20
225,fb19,1,1,20
230,fb0,2,1,20
230,fb1,1,1,20
230,fb2,2,1,20
230,fb3,1,1,20
230,fb4,1,1,20
230,fb5,2,1,20
230,fb6,1,1,20
230,fb7,1,1,20
230,fb8,1,1,20
230,fb9,2,1,20
230,fb10,0,0,20
230,fb11,1,1,20
230,fb12,0,0,20
230,fb13,1,1,20
230,fb14,2,1,20
230,fb15,1,1,20
230,fb16,1,1,20
230,fb17,2,1,20
230,fb18,1,1,20
230,fb19,1,1,20
235,fb0,2,1,20
235,fb1,1,1,20
235,fb2,2,1,20
235,fb3,1,1,20
235,fb4,1,1,20
235,fb5,2,1,20
235,fb6,1,1,20
235,fb7,1,1,20
235,fb8,1,1,20
235,fb9,2,1,20
235,fb10,0,0,20
235,fb11,1,1,20
235,fb12,0,0,20
235,fb13,1,1,20
235,fb14,2,1,20
235,fb15,1,1,20
235,fb16,1,1,20
235,fb17,2,1,20
235,fb18,1,1,20
235,fb19,1,1,20
240,fb0,2,1,20
240,fb1,1,1,20
240,fb2,2,1,20
240,fb3,1,1,20
240,fb4,1,1,20
240,fb5,2,0,20
240,fb6,1,1,20
240,fb7,1,1,20
240,fb8,1,1,20
240,fb9,2,1,20
240,fb10,0,0,20
240,fb11,1,1,20
240,fb12,0,0,20
240,fb13,1,1,20
240,fb14,2,1,20
240,fb15,1,1,20
240,fb16,1,1,20
240,fb17,2,1,20
240,fb18,1,1,20
240,fb19,1,1,20
245,fb0,2,1,20
245,fb1,1,1,20
245,fb2,2,1,20
245,fb3,1,1,20
245,fb4,1,1,20
245,fb5,2,1,20
245,fb6,1,1,20
245,fb7,1,1,20
245,fb8,1,1,20
245,fb9,2,1,20
245,fb10,0,0,20
245,fb11,1,1,20
245,fb12,0,0,20
245,fb13,1,1,20
245,fb14,2,1,20
245,fb15,1,1,20
245,fb16,1,1,20
245,fb17,2,1,20
245,fb18,1,1,20
245,fb19,1,1,20
250,fb0,2,1,20
250,fb1,1,1,20
250,fb2,2,1,20
250,fb3,1,1,20
250,fb4,1,0,20
250,fb5,2,1,20
250,fb6,1,1,20
250,fb7,1,1,20
250,fb8,1,1,20
250,fb9,2,1,20
250,fb10,0,0,20
250,fb11,1,1,20
250,fb12,0,0,20
250,fb13,1,1,20
250,fb14,2,1,20
250,fb15,1,1,20
250,fb16,1,1,20
250,fb17,2,1,20
250,fb18,1,1,20
250,fb19,1,1,20
255,fb0,2,1,20
255,fb1,1,1,20
255,fb2,2,1,20
255,fb3,1,1,20
255,fb4,1,1,20
255,fb5,2,1,20
255,fb6,1,1,20
255,fb7,1,1,20
255,fb8,1,1,20
255,fb9,2,1,20
255,fb10,0,0,20
255,fb11,1,1,20
255,fb12,0,0,20
255,fb13,1,1,20
255,fb14,2,1,20
255,fb15,1,1,20
255,fb16,1,1,20
255,fb17,2,1,20
255,fb18,1,1,20
255,fb19,1,1,20
260,fb0,2,1,20
260,fb1,1,1,20
260,fb2,2,1,20
260,fb3,1,1,20
260,fb4,1,1,20
260,fb5,2,1,20
260,fb6,1,1,20
260,fb7,1,1,20
260,fb8,1,1,20
260,fb9,2,1,20
260,fb10,0,0,20
260,fb11,1,1,20
260,fb12,0,0,20
260,fb13,1,1,20
260,fb14,2,1,20
260,fb15,1,1,20
260,fb16,1,1,20
260,fb17,2,1,20
260,fb18,1,1,20
260,fb19,1,1,20
265,fb0,2,1,20
265,fb1,1,1,20
265,fb2,2,1,20
265,fb3,1,1,20
265,fb4,1,1,20
265,fb5,2,1,20
265,fb6,1,1,20
265,fb7,1,1,20
265,fb8,1,1,20
265,fb9,2,1,20
265,fb10,0,0,20
265,fb11,1,1,20
265,fb12,0,0,20
265,fb13,1,1,20
265,fb14,2,1,20
265,fb15,1,1,20
265,fb16,1,1,20
265,fb17,2,1,20
265,fb18,1,1,20
265,fb19,1,1,20
270,fb0,2,1,20
270,fb1,1,1,20
270,fb2,2,1,20
270,fb3,1,1,20
270,fb4,1,1,20
270,fb5,2,1,20
270,fb6,1,1,20
270,fb7,1,1,20
270,fb8,1,1,20
270,fb9,2,1,20
270,fb10,0,0,20
270,fb11,1,1,20
270,fb12,0,0,20
270,fb13,1,1,20
270,fb14,2,1,20
270,fb15,1,1,20
270,fb16,1,1,20
270,fb17,2,1,20
270,fb18,1,1,20
270,fb19,1,1,20
275,fb0,2,1,20
275,fb1,1,1,20
275,fb2,2,1,20
275,fb3,1,1,20
275,fb4,1,1,20
275,fb5,2,1,20
275,fb6,1,1,20
275,fb7,1,1,20
275,fb8,1,1,20
275,fb9,2,1,20
275,fb10,0,0,20
275,fb11,1,1,20
275,fb12,0,0,20
275,fb13,1,1,20
275,fb14,2,1,20
275,fb15,1,0,20
275,fb16,1,1,20
275,fb17,2,1,20
275,fb18,1,1,20
275,fb19,1,0,20
280,fb0,2,1,20
280,fb1,1,1,20
280,fb2,2,1,20
280,fb3,1,1,20
280,fb4,1,1,20
280,fb5,2,1,20
280,fb6,1,0,20
280,fb7,1,0,20
280,fb8,1,1,20
280,fb9,2,1,20
280,fb10,0,0,20
280,fb11,1,1,20
280,fb12,0,0,20
280,fb13,1,1,20
280,fb14,2,1,20
280,fb15,1,1,20
280,fb16,1,1,20
280,fb17,2,1,20
280,fb18,1,1,20
280,fb19,1,1,20
285,fb0,2,1,20
285,fb1,1,1,20
285,fb2,2,1,20
285,fb3,1,0,20
285,fb4,1,1,20
285,fb5,2,1,20
285,fb6,1,1,20
285,fb7,1,1,20
285,fb8,1,1,20
285,fb9,2,1,20
285,fb10,0,0,20
285,fb11,1,1,20
285,fb12,0,0,20
285,fb13,1,1,20
285,fb14,2,1,20
285,fb15,1,1,20
285,fb16,1,0,20
285,fb17,2,1,20
285,fb18,1,1,20
285,fb19,1,1,20
290,fb0,2,1,20
290,fb1,1,1,20
290,fb2,2,1,20
290,fb3,1,1,20
290,fb4,1,1,20
290,fb5,2,1,20
290,fb6,1,1,20
290,fb7,1,1,20
290,fb8,1,1,20
290,fb9,2,1,20
290,fb10,0,0,20
290,fb11,1,1,20
290,fb12,0,0,20
290,fb13,1,1,20
290,fb14,2,1,20
290,fb15,1,1,20
290,fb16,1,1,20
290,fb17,2,1,20
290,fb18,1,1,20
290,fb19,1,1,20
295,fb0,2,0,20
295,fb1,1,1,20
