tick,robot_id,neighbor_count,stopped,swarm_size
790,fb2,1,1,5
790,fb3,0,0,5
790,fb4,1,1,5
795,fb0,1,1,5
795,fb1,1,1,5
795,fb2,1,1,5
795,fb3,0,0,5
795,fb4,1,1,5
800,fb0,1,1,5
800,fb1,1,1,5
800,fb2,1,1,5
800,fb3,0,0,5
800,fb4,1,1,5
805,fb0,1,1,5
805,fb1,1,1,5
805,fb2,1,1,5
805,fb3,0,0,5
805,fb4,1,1,5
810,fb0,1,1,5
810,fb1,1,1,5
810,fb2,1,1,5
810,fb3,0,0,5
810,fb4,1,1,5
815,fb0,1,1,5
815,fb1,1,1,5
815,fb2,1,1,5
815,fb3,0,0,5
815,fb4,1,1,5
820,fb0,1,1,5
820,fb1,1,1,5
820,fb2,1,1,5
820,fb3,0,0,5
820,fb4,1,1,5
825,fb0,1,1,5
825,fb1,1,1,5
825,fb2,1,1,5
825,fb3,0,0,5
825,fb4,1,1,5
830,fb0,1,1,5
830,fb1,1,1,5
830,fb2,1,1,5
830,fb3,0,0,5
830,fb4,1,1,5
835,fb0,1,0,5
835,fb1,1,1,5
835,fb2,1,1,5
835,fb3,0,0,5
835,fb4,1,0,5
840,fb0,1,1,5
840,fb1,1,1,5
840,fb2,1,1,5
840,fb3,0,0,5
840,fb4,1,1,5
845,fb0,1,1,5
845,fb1,1,1,5
845,fb2,1,1,5
845,fb3,0,0,5
845,fb4,1,1,5
850,fb0,1,1,5
850,fb1,1,1,5
850,fb2,1,1,5
850,fb3,0,0,5
850,fb4,1,1,5
855,fb0,1,1,5
855,fb1,1,1,5
855,fb2,1,1,5
855,fb3,0,0,5
855,fb4,1,1,5
860,fb0,1,1,5
860,fb1,1,1,5
860,fb2,1,1,5
860,fb3,0,0,5
860,fb4,1,1,5
865,fb0,1,1,5
865,fb1,1,1,5
865,fb2,1,1,5
865,fb3,0,0,5
865,fb4,1,1,5
870,fb0,1,1,5
870,fb1,1,1,5
870,fb2,1,1,5
870,fb3,0,0,5
870,fb4,1,1,5
875,fb0,1,1,5
875,fb1,1,1,5
875,fb2,1,1,5
875,fb3,0,0,5
875,fb4,1,1,5
880,fb0,1,1,5
880,fb1,1,1,5
880,fb2,1,1,5
880,fb3,0,0,5
880,fb4,1,1,5
885,fb0,1,1,5
885,fb1,1,1,5
885,fb2,1,1,5
885,fb3,0,0,5
885,fb4,1,1,5
890,fb0,1,1,5
890,fb1,1,1,5
890,fb2,1,1,5
890,fb3,0,0,5
890,fb4,1,1,5
895,fb0,1,1,5
895,fb1,1,1,5
895,fb2,1,1,5
895,fb3,0,0,5
895,fb4,1,1,5
900,fb0,1,1,5
900,fb1,1,1,5
900,fb2,1,1,5
900,fb3,0,0,5
900,fb4,1,1,5
905,fb0,1,1,5
905,fb1,1,1,5
905,fb2,1,1,5
905,fb3,0,0,5
905,fb4,1,1,5
910,fb0,1,1,5
910,fb1,1,1,5
910,fb2,1,1,5
910,fb3,0,0,5
910,fb4,1,1,5
915,fb0,1,1,5
915,fb1,1,1,5
915,fb2,1,1,5
915,fb3,0,0,5
915,fb4,1,1,5
920,fb0,1,1,5
920,fb1,1,1,5
920,fb2,1,1,5
920,fb3,0,0,5
920,fb4,1,1,5
925,fb0,1,1,5
925,fb1,1,1,5
925,fb2,1,1,5
925,fb3,0,0,5
925,fb4,1,1,5
930,fb0,1,1,5
930,fb1,1,0,5
930,fb2,1,0,5
930,fb3,0,0,5
930,fb4,1,1,5
935,fb0,1,1,5
935,fb1,1,1,5
935,fb2,1,1,5
935,fb3,0,0,5
935,fb4,1,1,5
940,fb0,1,1,5
940,fb1,1,1,5
940,fb2,1,1,5
940,fb3,0,0,5
940,fb4,1,1,5
945,fb0,1,1,5
945,fb1,1,1,5
945,fb2,1,1,5
945,fb3,0,0,5
945,fb4,1,1,5
950,fb0,1,1,5
950,fb1,1,1,5
950,fb2,1,1,5
950,fb3,0,0,5
950,fb4,1,1,5
955,fb0,1,1,5
955,fb1,1,1,5
955,fb2,1,1,5
955,fb3,0,0,5
955,fb4,1,1,5
960,fb0,1,1,5
960,fb1,1,1,5
960,fb2,1,1,5
960,fb3,0,0,5
960,fb4,1,1,5
965,fb0,1,1,5
965,fb1,1,1,5
965,fb2,1,1,5
965,fb3,0,0,5
965,fb4,1,1,5
970,fb0,1,1,5
970,fb1,1,1,5
970,fb2,1,1,5
970,fb3,0,0,5
970,fb4,1,1,5
975,fb0,1,1,5
975,fb1,1,1,5
975,fb2,1,1,5
975,fb3,0,0,5
975,fb4,1,1,5
980,fb0,1,1,5
980,fb1,1,1,5
980,fb2,1,1,5
980,fb3,0,0,5
980,fb4,1,1,5
985,fb0,1,1,5
985,fb1,1,1,5
985,fb2,1,1,5
985,fb3,0,0,5
985,fb4,1,1,5
990,fb0,1,0,5
990,fb1,1,1,5
990,fb2,1,1,5
990,fb3,0,0,5
990,fb4,1,0,5
995,fb0,1,1,5
995,fb1,1,1,5
995,fb2,1,1,5
995,fb3,0,0,5
995,fb4,1,1,5
1000,fb0,1,1,5
1000,fb1,1,1,5
1000,fb2,1,1,5
1000,fb3,0,0,5
1000,fb4,1,1,5
1005,fb0,1,1,5
1005,fb1,1,1,5
1005,fb2,1,1,5
1005,fb3,0,0,5
1005,fb4,1,1,5
1010,fb0,1,1,5
1010,fb1,1,1,5
1010,fb2,1,1,5
1010,fb3,0,0,5
1010,fb4,1,1,5
1015,fb0,1,1,5
1015,fb1,1,1,5
1015,fb2,1,1,5
1015,fb3,0,0,5
1015,fb4,1,1,5
1020,fb0,1,1,5
1020,fb1,1,1,5
1020,fb2,1,1,5
1020,fb3,0,0,5
1020,fb4,1,1,5
1025,fb0,1,1,5
1025,fb1,1,1,5
1025,fb2,1,1,5
1025,fb3,0,0,5
1025,fb4,1,1,5
1030,fb0,1,1,5
1030,fb1,1,1,5
1030,fb2,1,1,5
1030,fb3,0,0,5
1030,fb4,1,1,5
1035,fb0,1,1,5
1035,fb1,1,1,5
1035,fb2,1,1,5
1035,fb3,0,0,5
1035,fb4,1,1,5
1040,fb0,1,1,5
1040,fb1,1,1,5
1040,fb2,1,1,5
1040,fb3,0,0,5
1040,fb4,1,1,5
1045,fb0,1,1,5
1045,fb1,1,1,5
1045,fb2,1,1,5
1045,fb3,0,0,5
1045,fb4,1,1,5
1050,fb0,1,1,5
1050,fb1,1,1,5
1050,fb2,1,1,5
1050,fb3,0,0,5
1050,fb4,1,1,5
1055,fb0,1,1,5
1055,fb1,1,1,5
1055,fb2,1,1,5
1055,fb3,0,0,5
1055,fb4,1,1,5
1060,fb0,1,1,5
1060,fb1,1,1,5
1060,fb2,1,1,5
1060,fb3,0,0,5
1060,fb4,1,1,5
1065,fb0,1,1,5
1065,fb1,1,1,5
1065,fb2,1,1,5
1065,fb3,0,0,5
1065,fb4,1,1,5
1070,fb0,1,1,5
1070,fb1,1,1,5
1070,fb2,1,1,5
1070,fb3,0,0,5
1070,fb4,1,1,5
1075,fb0,1,1,5
1075,fb1,1,1,5
1075,fb2,1,1,5
1075,fb3,0,0,5
1075,fb4,1,1,5
1080,fb0,1,1,5
1080,fb1,1,1,5
1080,fb2,1,1,5
1080,fb3,0,0,5
1080,fb4,1,1,5
1085,fb0,1,1,5
1085,fb1,1,0,5
1085,fb2,1,0,5
1085,fb3,0,0,5
1085,fb4,1,1,5
1090,fb0,1,1,5
1090,fb1,1,1,5
1090,fb2,1,1,5
1090,fb3,0,0,5
1090,fb4,1,1,5
1095,fb0,1,1,5
1095,fb1,1,1,5
1095,fb2,1,1,5
1095,fb3,0,0,5
1095,fb4,1,1,5
1100,fb0,1,1,5
1100,fb1,1,1,5
1100,fb2,1,1,5
1100,fb3,0,0,5
1100,fb4,1,1,5
1105,fb0,1,1,5
1105,fb1,1,1,5
1105,fb2,1,1,5
1105,fb3,0,0,5
1105,fb4,1,1,5
1110,fb0,1,1,5
1110,fb1,1,1,5
1110,fb2,1,1,5
1110,fb3,0,0,5
1110,fb4,1,1,5
1115,fb0,1,1,5
1115,fb1,1,1,5
1115,fb2,1,1,5
1115,fb3,0,0,5
1115,fb4,1,1,5
1120,fb0,1,1,5
1120,fb1,1,1,5
1120,fb2,1,1,5
1120,fb3,0,0,5
1120,fb4,1,1,5
1125,fb0,1,1,5
1125,fb1,1,1,5
1125,fb2,1,1,5
1125,fb3,0,0,5
1125,fb4,1,1,5
1130,fb0,1,1,5
1130,fb1,1,1,5
1130,fb2,1,1,5
1130,fb3,0,0,5
1130,fb4,1,1,5
1135,fb0,1,1,5
1135,fb1,1,1,5
1135,fb2,1,1,5
1135,fb3,0,0,5
1135,fb4,1,1,5
1140,fb0,1,1,5
1140,fb1,1,1,5
1140,fb2,1,1,5
1140,fb3,0,0,5
1140,fb4,1,1,5
1145,fb0,1,0,5
1145,fb1,1,1,5
1145,fb2,1,1,5
1145,fb3,0,0,5
1145,fb4,1,0,5
1150,fb0,1,1,5
1150,fb1,1,1,5
1150,fb2,1,1,5
1150,fb3,0,0,5
